source_file,participant_id,main_row_index,iso_time,iso_time_parsed,phase,event_type,event_name,action_clean,actor_type,role,action,is_role_action,is_human_action,is_agent_action,success_bool,rt_ms,rt_sec,phase_index,key,repetition,round,turn_global,turn_index_in_round,move_index_in_turn,current_x,current_y,from_x,from_y,to_x,to_y,dx,dy,clamped,success,reason,forager_x,forager_y,security_x,security_y,forager_stun_turns,gold_total,gold_delta,tile_gold_mine,tile_mine_type,tile_x,tile_y,depletion_status,chase_status,alien_id,alien_x,alien_y,has_alien,chased_away,found_alien_count,found_alien_id,scan_center_x,scan_center_y,scanned_tile_count,map_name,map_reward_level,map_risk_level,map_num,partner_name,partner_role,human_role,decay_prob,mine_type_key,mine_type_raw,rng_u
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,631,2026-05-12T06:18:34.742Z,2026-05-12 06:18:34.742000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,5961.0,5.961,4.0,ArrowLeft,4.0,11.0,,,2.0,3.0,4.0,4.0,4.0,3.0,4.0,-1.0,0.0,0.0,,,3.0,3.0,4.0,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,632,2026-05-12T06:18:35.286Z,2026-05-12 06:18:35.286000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,544.0,0.544,4.0,ArrowUp,4.0,11.0,,,3.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,-1.0,0.0,,,3.0,3.0,3.0,4.0,3.0,7.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,633,2026-05-12T06:18:35.581Z,2026-05-12 06:18:35.581000+00:00,main,role_action,revive_forager,revive,human,security,revive,True,True,False,True,295.0,0.295,4.0,r,4.0,11.0,,,4.0,3.0,3.0,,,,,,,,1.0,,3.0,3.0,3.0,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,634,2026-05-12T06:18:37.835Z,2026-05-12 06:18:37.835000+00:00,main,role_action,move,move_down,human,security,move_down,True,True,False,False,2254.0,2.254,4.0,ArrowDown,4.0,11.0,,,5.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,1.0,0.0,,,3.0,3.0,3.0,3.0,0.0,7.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,635,2026-05-12T06:18:39.191Z,2026-05-12 06:18:39.191000+00:00,main,role_action,move,move_down,agent,forager,move_down,True,False,True,False,1356.0,1.356,4.0,ArrowDown,4.0,12.0,,,1.0,3.0,4.0,3.0,3.0,3.0,4.0,0.0,1.0,0.0,,,3.0,3.0,3.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,636,2026-05-12T06:18:40.094Z,2026-05-12 06:18:40.094000+00:00,main,role_action,move,move_right,agent,forager,move_right,True,False,True,False,902.0,0.902,4.0,ArrowRight,4.0,12.0,,,2.0,4.0,4.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,,,3.0,4.0,3.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,637,2026-05-12T06:18:40.999Z,2026-05-12 06:18:40.999000+00:00,main,role_action,move,move_right,agent,forager,move_right,True,False,True,False,905.0,0.905,4.0,ArrowRight,4.0,12.0,,,3.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,0.0,0.0,,,4.0,4.0,3.0,4.0,0.0,7.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,638,2026-05-12T06:18:41.904Z,2026-05-12 06:18:41.904000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,905.0,0.905,4.0,d,4.0,12.0,,,4.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,3.0,4.0,0.0,8.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,639,2026-05-12T06:18:43.850Z,2026-05-12 06:18:43.850000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1946.0,1.946,4.0,d,4.0,12.0,,,5.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,3.0,4.0,0.0,9.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,640,2026-05-12T06:18:46.694Z,2026-05-12 06:18:46.694000+00:00,main,role_action,move,move_down,human,security,move_down,True,True,False,False,2844.0,2.844,4.0,ArrowDown,4.0,12.0,,,1.0,3.0,5.0,3.0,4.0,3.0,5.0,0.0,1.0,0.0,,,5.0,4.0,3.0,4.0,0.0,9.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,641,2026-05-12T06:18:47.128Z,2026-05-12 06:18:47.128000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,434.0,0.434,4.0,ArrowRight,4.0,12.0,,,2.0,4.0,5.0,3.0,5.0,4.0,5.0,1.0,0.0,0.0,,,5.0,4.0,3.0,5.0,0.0,9.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,642,2026-05-12T06:18:47.539Z,2026-05-12 06:18:47.539000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,412.0,0.412,4.0,ArrowRight,4.0,12.0,,,3.0,5.0,5.0,4.0,5.0,5.0,5.0,1.0,0.0,0.0,,,5.0,4.0,4.0,5.0,0.0,9.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,643,2026-05-12T06:18:47.823Z,2026-05-12 06:18:47.823000+00:00,main,role_action,scan_chase,scan_chase,human,security,scan_chase,True,True,False,True,284.0,0.284,4.0,s,4.0,12.0,,,4.0,5.0,5.0,,,,,,,,1.0,,5.0,4.0,5.0,5.0,0.0,9.0,,,,,,,,,,,0.0,0.0,0.0,0.0,5.0,5.0,9.0,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,644,2026-05-12T06:18:58.473Z,2026-05-12 06:18:58.473000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,10650.0,10.65,4.0,ArrowRight,4.0,12.0,,,5.0,6.0,5.0,5.0,5.0,6.0,5.0,1.0,0.0,0.0,,,5.0,4.0,5.0,5.0,0.0,9.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,645,2026-05-12T06:18:59.828Z,2026-05-12 06:18:59.828000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1355.0,1.355,4.0,d,4.0,13.0,,,1.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,6.0,5.0,0.0,10.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,646,2026-05-12T06:19:01.776Z,2026-05-12 06:19:01.776000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1948.0,1.948,4.0,d,4.0,13.0,,,2.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,6.0,5.0,0.0,11.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,647,2026-05-12T06:19:03.723Z,2026-05-12 06:19:03.723000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1947.0,1.947,4.0,d,4.0,13.0,,,3.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,6.0,5.0,0.0,12.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,648,2026-05-12T06:19:05.667Z,2026-05-12 06:19:05.667000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1944.0,1.944,4.0,d,4.0,13.0,,,4.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,6.0,5.0,0.0,13.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,649,2026-05-12T06:19:07.612Z,2026-05-12 06:19:07.612000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1945.0,1.945,4.0,d,4.0,13.0,,,5.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,6.0,5.0,0.0,14.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,650,2026-05-12T06:19:10.676Z,2026-05-12 06:19:10.676000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,3064.0,3.064,4.0,ArrowRight,4.0,13.0,,,1.0,7.0,5.0,6.0,5.0,7.0,5.0,1.0,0.0,0.0,,,5.0,4.0,6.0,5.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,651,2026-05-12T06:19:11.036Z,2026-05-12 06:19:11.036000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,360.0,0.36,4.0,ArrowRight,4.0,13.0,,,2.0,8.0,5.0,7.0,5.0,8.0,5.0,1.0,0.0,0.0,,,5.0,4.0,7.0,5.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,652,2026-05-12T06:19:11.679Z,2026-05-12 06:19:11.679000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,643.0,0.643,4.0,ArrowRight,4.0,13.0,,,3.0,9.0,5.0,8.0,5.0,9.0,5.0,1.0,0.0,0.0,,,5.0,4.0,8.0,5.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,653,2026-05-12T06:19:12.055Z,2026-05-12 06:19:12.055000+00:00,main,role_action,move,move_right,human,security,move_right,True,True,False,False,376.0,0.376,4.0,ArrowRight,4.0,13.0,,,4.0,10.0,5.0,9.0,5.0,10.0,5.0,1.0,0.0,0.0,,,5.0,4.0,9.0,5.0,0.0,14.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,654,2026-05-12T06:19:12.412Z,2026-05-12 06:19:12.412000+00:00,main,role_action,scan_chase,scan_chase,human,security,scan_chase,True,True,False,True,357.0,0.357,4.0,s,4.0,13.0,,,5.0,10.0,5.0,,,,,,,,1.0,,5.0,4.0,10.0,5.0,0.0,14.0,,,,,,,,,,,0.0,0.0,0.0,0.0,10.0,5.0,9.0,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,655,2026-05-12T06:19:18.773Z,2026-05-12 06:19:18.773000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,6360.0,6.36,4.0,d,4.0,14.0,,,1.0,5.0,4.0,,,,,,,,1.0,,5.0,4.0,10.0,5.0,0.0,15.0,1.0,1.0,Gold Mine A,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,656,2026-05-12T06:19:19.818Z,2026-05-12 06:19:19.818000+00:00,main,phase_event,gold_mine_depleted,gold_mine_depleted,,,,False,False,False,False,,,4.0,,4.0,14.0,,,,,,,,,,,,,,depleted,,,,,,15.0,,,,5.0,4.0,depleted,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,,,,0.3,A,Gold Mine A,0.0029367051298504
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,657,2026-05-12T06:19:22.224Z,2026-05-12 06:19:22.224000+00:00,main,role_action,move,move_right,agent,forager,move_right,True,False,True,False,3452.0,3.452,4.0,ArrowRight,4.0,14.0,,,2.0,6.0,4.0,5.0,4.0,6.0,4.0,1.0,0.0,0.0,,,5.0,4.0,10.0,5.0,0.0,15.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,658,2026-05-12T06:19:23.128Z,2026-05-12 06:19:23.128000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,904.0,0.904,4.0,d,4.0,14.0,,,3.0,6.0,4.0,,,,,,,,1.0,,6.0,4.0,10.0,5.0,0.0,16.0,1.0,1.0,Gold Mine C,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,659,2026-05-12T06:19:25.075Z,2026-05-12 06:19:25.075000+00:00,main,role_action,dig,dig,agent,forager,dig,True,False,True,True,1947.0,1.947,4.0,d,4.0,14.0,,,4.0,6.0,4.0,,,,,,,,1.0,,6.0,4.0,10.0,5.0,0.0,17.0,1.0,1.0,Gold Mine C,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,660,2026-05-12T06:19:26.120Z,2026-05-12 06:19:26.120000+00:00,main,phase_event,gold_mine_depleted,gold_mine_depleted,,,,False,False,False,False,,,4.0,,4.0,14.0,,,,,,,,,,,,,,depleted,,,,,,17.0,,,,6.0,4.0,depleted,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,,,,0.7,C,Gold Mine C,0.3920910114578966
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,661,2026-05-12T06:19:28.527Z,2026-05-12 06:19:28.527000+00:00,main,role_action,move,move_right,agent,forager,move_right,True,False,True,False,3452.0,3.452,4.0,ArrowRight,4.0,14.0,,,5.0,7.0,4.0,6.0,4.0,7.0,4.0,1.0,0.0,0.0,,,6.0,4.0,10.0,5.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,662,2026-05-12T06:19:29.530Z,2026-05-12 06:19:29.530000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,1003.0,1.003,4.0,ArrowUp,4.0,14.0,,,1.0,10.0,4.0,10.0,5.0,10.0,4.0,0.0,-1.0,0.0,,,7.0,4.0,10.0,5.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,663,2026-05-12T06:19:29.919Z,2026-05-12 06:19:29.919000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,389.0,0.389,4.0,ArrowUp,4.0,14.0,,,2.0,10.0,3.0,10.0,4.0,10.0,3.0,0.0,-1.0,0.0,,,7.0,4.0,10.0,4.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,664,2026-05-12T06:19:30.288Z,2026-05-12 06:19:30.288000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,369.0,0.369,4.0,ArrowLeft,4.0,14.0,,,3.0,9.0,3.0,10.0,3.0,9.0,3.0,-1.0,0.0,0.0,,,7.0,4.0,10.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,665,2026-05-12T06:19:30.564Z,2026-05-12 06:19:30.564000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,276.0,0.276,4.0,ArrowLeft,4.0,14.0,,,4.0,8.0,3.0,9.0,3.0,8.0,3.0,-1.0,0.0,0.0,,,7.0,4.0,9.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,666,2026-05-12T06:19:30.887Z,2026-05-12 06:19:30.887000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,324.0,0.324,4.0,ArrowLeft,4.0,14.0,,,5.0,7.0,3.0,8.0,3.0,7.0,3.0,-1.0,0.0,0.0,,,7.0,4.0,8.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,667,2026-05-12T06:19:32.242Z,2026-05-12 06:19:32.242000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,1355.0,1.355,4.0,ArrowUp,4.0,15.0,,,1.0,7.0,3.0,7.0,4.0,7.0,3.0,0.0,-1.0,0.0,,,7.0,4.0,7.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,668,2026-05-12T06:19:33.146Z,2026-05-12 06:19:33.146000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,903.0,0.903,4.0,ArrowUp,4.0,15.0,,,2.0,7.0,2.0,7.0,3.0,7.0,2.0,0.0,-1.0,0.0,,,7.0,3.0,7.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,669,2026-05-12T06:19:34.051Z,2026-05-12 06:19:34.051000+00:00,main,role_action,move,move_up,agent,forager,move_up,True,False,True,False,905.0,0.905,4.0,ArrowUp,4.0,15.0,,,3.0,7.0,1.0,7.0,2.0,7.0,1.0,0.0,-1.0,0.0,,,7.0,2.0,7.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,670,2026-05-12T06:19:34.954Z,2026-05-12 06:19:34.954000+00:00,main,role_action,move,move_down,agent,forager,move_down,True,False,True,False,903.0,0.903,4.0,ArrowDown,4.0,15.0,,,4.0,7.0,2.0,7.0,1.0,7.0,2.0,0.0,1.0,0.0,,,7.0,1.0,7.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,671,2026-05-12T06:19:35.858Z,2026-05-12 06:19:35.858000+00:00,main,role_action,move,move_down,agent,forager,move_down,True,False,True,False,904.0,0.904,4.0,ArrowDown,4.0,15.0,,,5.0,7.0,3.0,7.0,2.0,7.0,3.0,0.0,1.0,0.0,,,7.0,2.0,7.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,672,2026-05-12T06:19:36.849Z,2026-05-12 06:19:36.849000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,991.0,0.991,4.0,ArrowLeft,4.0,15.0,,,1.0,6.0,3.0,7.0,3.0,6.0,3.0,-1.0,0.0,0.0,,,7.0,3.0,7.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,673,2026-05-12T06:19:36.973Z,2026-05-12 06:19:36.973000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,124.0,0.124,4.0,ArrowUp,4.0,15.0,,,2.0,6.0,2.0,6.0,3.0,6.0,2.0,0.0,-1.0,0.0,,,7.0,3.0,6.0,3.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,674,2026-05-12T06:19:37.217Z,2026-05-12 06:19:37.217000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,243.0,0.243,4.0,ArrowUp,4.0,15.0,,,3.0,6.0,1.0,6.0,2.0,6.0,1.0,0.0,-1.0,0.0,,,7.0,3.0,6.0,2.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,675,2026-05-12T06:19:37.489Z,2026-05-12 06:19:37.489000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,272.0,0.272,4.0,ArrowLeft,4.0,15.0,,,4.0,5.0,1.0,6.0,1.0,5.0,1.0,-1.0,0.0,0.0,,,7.0,3.0,6.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,676,2026-05-12T06:19:37.881Z,2026-05-12 06:19:37.881000+00:00,main,role_action,move,move_up,human,security,move_up,True,True,False,False,392.0,0.392,4.0,ArrowUp,4.0,15.0,,,5.0,5.0,0.0,5.0,1.0,5.0,0.0,0.0,-1.0,0.0,,,7.0,3.0,5.0,1.0,0.0,17.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_01.csv,high,high,1.0,Grace,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,677,2026-05-12T06:19:40.290Z,2026-05-12 06:19:40.290000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,2409.0,2.409,5.0,ArrowLeft,5.0,1.0,,,1.0,5.0,6.0,6.0,6.0,5.0,6.0,-1.0,0.0,0.0,,,6.0,6.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,678,2026-05-12T06:19:41.193Z,2026-05-12 06:19:41.193000+00:00,main,role_action,move,move_down,agent,forager,move_down,True,False,True,False,903.0,0.903,5.0,ArrowDown,5.0,1.0,,,2.0,5.0,7.0,5.0,6.0,5.0,7.0,0.0,1.0,0.0,,,5.0,6.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,679,2026-05-12T06:19:42.097Z,2026-05-12 06:19:42.097000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,903.0,0.903,5.0,ArrowLeft,5.0,1.0,,,3.0,4.0,7.0,5.0,7.0,4.0,7.0,-1.0,0.0,0.0,,,5.0,7.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,680,2026-05-12T06:19:43.000Z,2026-05-12 06:19:43+00:00,main,role_action,move,move_down,agent,forager,move_down,True,False,True,False,904.0,0.904,5.0,ArrowDown,5.0,1.0,,,4.0,4.0,8.0,4.0,7.0,4.0,8.0,0.0,1.0,0.0,,,4.0,7.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,681,2026-05-12T06:19:43.903Z,2026-05-12 06:19:43.903000+00:00,main,role_action,move,move_left,agent,forager,move_left,True,False,True,False,903.0,0.903,5.0,ArrowLeft,5.0,1.0,,,5.0,3.0,8.0,4.0,8.0,3.0,8.0,-1.0,0.0,0.0,,,4.0,8.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,682,2026-05-12T06:19:45.210Z,2026-05-12 06:19:45.210000+00:00,main,role_action,move,move_down,human,security,move_down,True,True,False,False,1308.0,1.308,5.0,ArrowDown,5.0,1.0,,,1.0,6.0,7.0,6.0,6.0,6.0,7.0,0.0,1.0,0.0,,,3.0,8.0,6.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,683,2026-05-12T06:19:45.805Z,2026-05-12 06:19:45.805000+00:00,main,role_action,move,move_down,human,security,move_down,True,True,False,False,595.0,0.595,5.0,ArrowDown,5.0,1.0,,,2.0,6.0,8.0,6.0,7.0,6.0,8.0,0.0,1.0,0.0,,,3.0,8.0,6.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
gridgame_clean_Rumi_2026-05-12T06-58-46-371Z.csv,Rumi,684,2026-05-12T06:19:47.325Z,2026-05-12 06:19:47.325000+00:00,main,role_action,move,move_left,human,security,move_left,True,True,False,False,1520.0,1.52,5.0,ArrowLeft,5.0,1.0,,,3.0,5.0,8.0,6.0,8.0,5.0,8.0,-1.0,0.0,0.0,,,3.0,8.0,6.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,high_reward_high_risk_02.csv,high,high,2.0,Jerry,forager,security,,,,
